城区,卧室数,客厅数,房屋面积,楼层,是否临近地铁,是否学区房,单位面积价格
13453,丰台,2,1,75.0,高层,1,0,42667
13454,丰台,2,1,57.44,低层,1,0,42131
13455,丰台,3,1,76.3,低层,1,0,41940
13456,丰台,2,1,62.0,高层,1,0,41936
13457,丰台,2,1,75.0,低层,1,0,41334
13458,丰台,3,1,72.8,低层,1,0,40660
13459,丰台,2,1,68.9,高层,1,0,40639
13460,丰台,2,1,63.06,高层,1,0,40438
13461,丰台,3,1,69.4,高层,1,0,39914
13462,丰台,3,1,77.1,中层,1,0,38911
13463,丰台,2,1,55.0,高层,1,0,38728
13464,丰台,2,1,63.06,高层,1,0,36474
13465,丰台,1,1,59.0,低层,1,0,35594
13466,丰台,2,1,59.0,高层,1,0,35594
13467,丰台,2,1,62.21,高层,1,0,45009
13468,丰台,2,1,65.0,高层,1,0,40000
13469,丰台,2,1,64.51,低层,0,0,39064
13470,丰台,2,1,68.5,低层,1,0,37227
13471,丰台,2,1,76.6,高层,1,0,46998
13472,丰台,3,1,71.51,中层,1,0,44749
13473,丰台,1,1,39.84,高层,1,0,44679
13474,丰台,2,1,53.0,低层,1,0,43397
13475,丰台,2,1,57.4,中层,1,0,39722
13476,西城,2,1,59.65,中层,1,1,88684
13477,西城,3,1,70.14,低层,1,1,84831
13478,西城,3,1,90.0,高层,1,0,77667
13479,西城,2,1,50.65,中层,1,1,74630
13480,西城,3,1,107.55,高层,1,0,69736
13481,海淀,3,1,98.6,高层,1,0,70994
13482,丰台,2,1,89.0,中层,1,0,39326
13483,丰台,3,1,107.57,低层,1,0,34862
13484,丰台,2,1,88.0,中层,1,0,34660
13485,西城,4,2,264.53,中层,1,1,129853
13486,西城,3,2,188.0,中层,1,1,114894
13487,西城,2,2,125.52,高层,0,1,114723
13488,西城,2,2,143.0,中层,0,1,98602
13489,西城,2,1,125.0,低层,0,1,98400
13490,西城,2,2,143.0,低层,0,1,90910
13491,西城,3,2,162.01,高层,0,1,89501
13492,西城,2,2,162.06,高层,0,1,86388
13493,西城,4,2,274.0,低层,1,1,85767
13494,西城,4,3,214.33,低层,1,1,79784
13495,西城,1,1,115.66,高层,0,1,69169
13496,西城,1,2,121.09,高层,0,1,62599
13497,石景山,3,1,83.4,高层,1,0,44965
13498,石景山,3,1,100.71,高层,1,0,44683
13499,石景山,3,1,98.0,低层,1,0,43878
13500,石景山,2,1,55.0,高层,1,0,43637
13501,石景山,3,1,93.0,高层,1,0,43549
13502,石景山,2,2,105.23,低层,1,0,42764
13503,石景山,2,1,76.82,中层,1,0,41656
13504,石景山,2,1,87.75,高层,1,0,38177
13505,石景山,2,1,75.42,中层,1,0,37126
13506,石景山,2,1,57.0,高层,1,0,36843
13507,石景山,3,1,112.53,高层,1,0,36435
13508,石景山,2,1,72.35,低层,1,0,35937
13509,石景山,2,2,89.28,中层,1,0,35843
13510,石景山,2,1,62.5,高层,1,0,35200
13511,石景山,1,1,53.0,高层,1,0,35095
13512,石景山,1,1,49.0,低层,1,0,34694
13513,石景山,3,1,83.4,高层,1,0,33574
13514,石景山,2,1,76.07,低层,0,0,33522
13515,石景山,2,1,96.0,高层,1,0,31250
13516,石景山,2,1,68.0,高层,1,0,30883
13517,石景山,2,1,78.09,高层,1,0,30734
13518,石景山,2,1,85.47,高层,1,0,30187
13519,石景山,2,1,68.5,高层,1,0,29198
13520,海淀,2,2,107.17,低层,0,1,59532
13521,海淀,2,2,113.45,中层,0,1,58176
13522,海淀,3,2,137.28,低层,0,1,50991
13523,海淀,1,1,52.8,高层,0,1,49243
13524,西城,3,1,127.0,中层,1,0,74804
13525,西城,1,1,69.0,中层,1,0,72464
13526,西城,2,2,107.08,中层,1,0,70042
13527,西城,2,1,138.0,中层,1,0,61595
13528,西城,3,1,133.15,低层,1,0,60459
13529,西城,3,1,138.0,低层,1,0,56522
13530,西城,2,1,96.0,低层,1,0,52605
13531,西城,2,2,138.0,中层,1,0,51087
13532,西城,2,2,138.32,低层,1,0,44824
13533,西城,2,1,138.39,低层,1,0,44801
13534,朝阳,2,1,77.88,高层,1,0,51362
13535,朝阳,1,0,49.71,高层,1,0,49286
13536,朝阳,1,1,72.03,高层,1,0,48591
13537,朝阳,2,1,78.15,低层,1,0,46066
13538,朝阳,2,1,97.0,中层,1,0,44330
13539,朝阳,2,2,118.65,高层,1,0,43658
13540,朝阳,2,1,97.0,低层,1,0,43299
13541,朝阳,2,1,74.0,中层,1,0,42973
13542,朝阳,2,1,113.0,高层,1,0,41151
13543,朝阳,2,1,113.0,低层,1,0,38939
13544,朝阳,2,2,101.0,低层,1,0,63367
13545,朝阳,2,1,101.12,中层,1,0,59336
13546,朝阳,3,2,161.55,高层,1,0,46426
13547,丰台,1,1,71.97,中层,1,1,50021
13548,丰台,2,1,102.0,低层,1,0,47550
13549,丰台,1,1,71.93,中层,1,0,47269
13550,丰台,1,1,71.93,低层,1,0,47269
13551,丰台,2,1,105.24,高层,1,0,47036
13552,丰台,2,2,104.07,高层,1,0,46892
13553,丰台,2,2,101.58,高层,1,0,46269
13554,丰台,3,2,116.53,低层,1,0,45139
13555,丰台,2,2,100.4,高层,1,0,44821
13556,丰台,2,2,100.41,低层,1,1,44817
13557,丰台,2,1,103.0,低层,1,0,44661
13558,丰台,2,2,103.0,中层,1,0,44661
13559,丰台,2,2,103.0,高层,1,0,44661
13560,丰台,2,1,83.0,低层,1,0,44579
13561,丰台,2,2,102.0,高层,1,0,44118
13562,丰台,2,1,105.24,高层,1,0,43710
13563,丰台,3,2,144.0,中层,1,0,42362
13564,丰台,2,1,103.28,中层,1,0,41635
13565,丰台,4,2,234.0,高层,1,0,39958
13566,丰台,3,2,152.79,中层,1,0,39925
13567,丰台,3,2,137.0,中层,1,0,38687
13568,丰台,2,2,130.08,高层,1,0,38438
13569,丰台,3,2,144.2,高层,1,1,38142
13570,丰台,4,2,203.0,低层,1,0,37439
13571,丰台,4,2,197.25,低层,1,0,37263
13572,丰台,3,2,136.0,中层,1,0,36030
13573,丰台,1,1,69.0,高层,1,0,50725
13574,丰台,2,1,79.5,中层,1,0,50315
13575,丰台,2,1,79.71,中层,1,0,49931
13576,丰台,1,1,68.71,中层,1,1,49484
13577,丰台,1,1,70.11,中层,1,0,47069
13578,丰台,3,1,119.77,中层,1,0,46757
13579,丰台,2,2,104.0,低层,1,0,46154
13580,丰台,3,2,152.0,高层,1,0,46053
13581,丰台,2,1,104.66,中层,1,0,45863
13582,丰台,4,2,199.42,高层,1,0,45131
13583,丰台,4,2,199.0,低层,1,0,44975
13584,丰台,2,1,104.66,低层,1,0,43952
13585,丰台,3,1,129.6,中层,1,0,42439
13586,丰台,3,2,147.63,低层,1,1,41997
13587,丰台,2,1,118.98,高层,1,0,41184
13588,丰台,2,1,100.06,中层,1,0,38977
13589,丰台,4,2,199.42,高层,1,0,37610
13590,丰台,3,2,203.98,高层,1,0,33827
13591,丰台,1,1,62.74,中层,1,0,54192
13592,丰台,2,1,99.0,低层,1,0,53536
13593,丰台,1,1,56.76,低层,1,0,52855
13594,丰台,3,2,203.23,中层,1,0,49206
13595,丰台,2,1,83.0,中层,1,0,49157
13596,丰台,2,2,83.47,低层,1,0,49120
13597,丰台,2,2,134.0,高层,1,0,48508
13598,丰台,2,1,83.48,中层,1,0,47916
13599,丰台,3,2,199.75,低层,1,0,47560
13600,丰台,1,1,76.17,低层,1,0,47263
13601,丰台,1,1,62.86,中层,1,0,46135
13602,丰台,1,1,69.02,中层,1,0,44915
13603,丰台,2,1,99.0,高层,1,0,44445
13604,丰台,3,1,105.67,高层,1,0,44005
13605,丰台,3,2,205.03,高层,1,0,43897
13606,丰台,3,2,203.32,高层,1,0,43282
13607,丰台,2,2,133.0,高层,1,0,42707
13608,丰台,3,2,205.0,高层,1,0,41464
13609,丰台,1,1,76.79,中层,1,1,40370
13610,丰台,3,2,210.0,高层,1,0,61905
13611,丰台,4,2,258.59,低层,1,0,58007
13612,丰台,3,2,209.0,低层,1,0,57417
13613,丰台,3,2,207.34,低层,1,0,50642
13614,丰台,3,2,198.0,高层,1,0,50506
13615,丰台,3,2,154.0,中层,1,0,50000
13616,丰台,4,2,258.0,中层,1,1,49613
13617,丰台,3,2,204.37,低层,1,0,48931
13618,丰台,3,2,197.52,中层,1,0,48097
13619,丰台,3,2,197.52,高层,1,0,48097
13620,丰台,4,2,254.95,中层,1,0,47069
13621,丰台,2,1,64.0,低层,1,0,46875
13622,丰台,2,1,91.83,中层,1,0,46826
13623,丰台,2,1,63.67,高层,1,0,46804
13624,丰台,3,2,149.64,低层,1,0,46779
13625,丰台,2,1,66.11,高层,1,0,45379
13626,丰台,2,1,64.0,中层,1,0,45313
13627,丰台,3,2,117.76,高层,1,0,42460
13628,丰台,3,2,204.37,中层,1,0,42081
13629,丰台,3,2,204.37,中层,1,0,36209
13630,丰台,2,1,86.0,低层,1,1,47094
13631,丰台,2,1,86.43,高层,1,0,46859
13632,丰台,2,2,103.0,低层,1,1,45437
13633,丰台,2,2,90.54,低层,1,0,45284
13634,丰台,2,2,90.54,高层,1,1,45284
13635,丰台,3,2,137.0,高层,1,0,44526
13636,丰台,2,2,107.0,低层,1,0,43926
13637,丰台,2,2,91.0,中层,1,1,43737
13638,丰台,1,1,71.59,中层,1,0,43303
13639,丰台,1,1,71.45,低层,1,0,43248
13640,丰台,2,1,103.0,中层,1,0,42525
13641,丰台,1,1,71.08,高层,1,0,40800
13642,丰台,2,1,104.0,高层,1,0,40385
13643,丰台,3,2,137.0,高层,1,1,40146
13644,丰台,1,1,71.08,中层,1,1,38689
13645,朝阳,3,2,118.22,低层,1,0,60904
13646,朝阳,3,2,188.37,中层,1,0,53088
13647,海淀,3,2,170.12,高层,1,1,74066
13648,东城,4,1,185.0,中层,1,1,86487
13649,东城,4,2,198.0,中层,1,1,85859
13650,东城,4,2,200.03,低层,1,1,74989
13651,海淀,2,1,87.21,低层,1,1,66507
13652,海淀,2,1,79.45,中层,1,1,60416
13653,海淀,3,2,121.0,中层,1,1,60331
13654,海淀,2,1,88.0,高层,1,1,60228
13655,海淀,2,2,99.48,中层,1,1,59912
13656,海淀,3,2,117.69,高层,1,1,58629
13657,海淀,3,2,140.28,中层,1,1,57029
13658,海淀,2,2,87.56,低层,1,1,55962
13659,海淀,2,1,87.14,高层,1,1,55084
13660,海淀,4,2,167.57,中层,1,1,54306
13661,海淀,3,2,137.0,高层,1,1,54015
13662,海淀,3,2,121.0,低层,1,1,53720
13663,海淀,3,2,140.28,低层,1,1,53465
13664,海淀,3,2,122.0,中层,1,1,53279
13665,海淀,4,2,147.75,高层,1,1,52792
13666,海淀,2,1,83.55,中层,1,1,51467
13667,海淀,2,1,87.01,中层,1,1,50569
13668,海淀,3,2,144.18,高层,1,1,49938
13669,海淀,3,2,140.38,高层,1,1,48440
13670,海淀,2,1,95.0,高层,1,0,50527
13671,海淀,2,1,86.6,中层,1,0,49654
13672,海淀,3,2,142.23,高层,1,0,47810
13673,海淀,2,1,113.2,高层,1,0,44170
13674,海淀,2,2,111.11,低层,1,0,42301
13675,丰台,2,2,89.0,高层,1,0,42472
13676,丰台,2,1,95.0,高层,1,0,36843
13677,丰台,2,1,78.28,中层,1,0,36792
13678,丰台,2,1,97.0,高层,1,0,34846
13679,丰台,1,1,54.17,低层,1,0,42090
13680,丰台,2,1,95.54,高层,1,0,41868
13681,丰台,3,1,120.35,低层,1,0,41546
13682,丰台,3,1,127.0,中层,1,0,40000
13683,丰台,3,1,133.78,中层,1,0,39468
13684,丰台,1,0,45.62,中层,1,0,39457
13685,丰台,4,2,190.11,高层,1,0,39451
13686,丰台,3,2,134.0,中层,1,0,39180
13687,丰台,2,1,76.3,低层,1,0,36698
13688,丰台,3,1,142.44,高层,1,0,35805
13689,海淀,4,3,256.0,中层,1,1,70313
13690,丰台,3,1,113.0,高层,0,0,33629
13691,丰台,1,1,65.02,高层,0,0,33529
13692,丰台,2,1,91.0,高层,0,0,32968
13693,丰台,3,2,113.41,高层,0,0,31744
13694,丰台,1,1,63.0,高层,0,0,30635
13695,海淀,2,1,120.0,中层,0,0,30000
13696,海淀,2,2,108.01,高层,1,1,83326
13697,海淀,2,2,120.0,中层,1,1,79167
13698,海淀,2,2,120.0,低层,1,1,79167
13699,海淀,1,1,55.97,高层,1,1,77721
13700,海淀,2,1,112.0,低层,1,1,77679
13701,海淀,1,0,38.68,中层,1,1,77560
13702,海淀,1,0,39.0,中层,1,1,74359
13703,海淀,1,1,38.78,高层,1,1,73492
13704,海淀,2,1,82.56,高层,1,1,66619
13705,海淀,1,1,83.0,高层,1,1,65061
13706,海淀,2,2,154.25,中层,1,1,63534
13707,海淀,5,2,210.0,低层,1,1,76191
13708,海淀,5,3,267.02,高层,1,1,74901
13709,海淀,3,2,142.11,低层,1,1,73887
13710,海淀,3,2,142.11,高层,1,1,72831
13711,海淀,4,2,206.48,高层,1,1,72647
13712,海淀,3,1,154.85,中层,1,1,90411
13713,海淀,3,2,160.54,低层,1,1,90321
13714,海淀,4,2,197.05,低层,1,1,85258
13715,海淀,2,1,67.7,低层,1,1,88627
13716,海淀,2,1,121.33,高层,1,1,77475
13717,海淀,2,1,80.16,低层,1,1,74851
13718,海淀,3,1,142.2,中层,1,1,71730
13719,朝阳,4,3,203.14,低层,1,1,87625
13720,朝阳,5,3,233.08,中层,1,1,80660
13721,朝阳,4,2,205.95,高层,1,1,77689
13722,丰台,2,2,100.0,高层,1,0,76000
13723,丰台,3,2,129.28,高层,1,0,52600
13724,丰台,3,2,139.97,中层,1,0,51797
13725,丰台,3,2,144.52,中层,1,0,38058
13726,朝阳,2,1,76.26,低层,1,0,37373
13727,朝阳,2,1,92.42,中层,1,0,36140
13728,朝阳,3,1,135.0,高层,1,0,33334
13729,朝阳,3,1,119.0,低层,1,0,32774
13730,朝阳,3,2,111.68,低层,1,0,32235
13731,朝阳,2,1,68.66,高层,1,0,53889
13732,朝阳,2,1,68.64,高层,1,0,52448
13733,朝阳,2,1,118.75,高层,1,0,50527
13734,朝阳,2,1,118.75,高层,1,0,49685
13735,朝阳,1,0,44.49,高层,1,0,49450
13736,朝阳,1,0,40.43,低层,1,0,46995
13737,朝阳,1,0,49.64,中层,1,0,45327
13738,朝阳,1,0,49.73,高层,1,0,40218
13739,朝阳,1,0,49.34,中层,1,0,39522
13740,丰台,3,2,142.6,低层,0,0,36466
13741,丰台,4,2,162.42,低层,0,0,36326
13742,丰台,3,1,145.04,低层,0,0,36197
13743,丰台,4,2,235.99,低层,0,0,31782
13744,丰台,4,2,149.05,低层,1,0,57028
13745,丰台,1,1,63.26,高层,1,0,56908
13746,丰台,2,2,120.7,中层,1,0,55510
13747,丰台,2,2,118.6,高层,1,0,54385
13748,丰台,2,2,118.45,高层,1,0,53610
13749,丰台,2,2,103.0,低层,1,0,52913
13750,丰台,2,2,109.0,中层,1,0,51835
13751,丰台,2,2,116.35,中层,1,0,51569
13752,丰台,2,2,108.0,低层,1,0,50926
13753,丰台,2,2,112.0,中层,1,0,49108
13754,丰台,3,3,192.0,高层,1,0,47917
13755,丰台,3,3,177.0,高层,1,0,40113
13756,西城,2,1,83.87,中层,1,0,71540
13757,丰台,2,2,95.6,中层,1,0,62762
13758,丰台,2,1,89.58,低层,1,0,58942
13759,丰台,2,2,87.66,高层,1,0,58750
13760,丰台,2,2,109.89,中层,1,0,56421
13761,丰台,2,1,90.13,低层,1,0,56031
13762,丰台,2,2,97.0,高层,1,0,54640
13763,丰台,2,2,121.0,高层,1,0,54546
13764,丰台,3,2,152.82,低层,1,0,62165
13765,丰台,2,2,116.22,低层,1,0,59715
13766,丰台,3,2,117.05,高层,1,0,59377
13767,丰台,3,2,152.82,中层,1,0,56930
13768,海淀,4,2,216.0,高层,0,0,78704
13769,海淀,2,1,75.0,低层,0,0,66400
13770,海淀,3,2,155.44,中层,0,0,65621
13771,海淀,1,1,65.35,中层,0,0,64270
13772,海淀,1,1,54.68,高层,0,0,64009
13773,海淀,3,2,156.0,高层,0,0,62821
13774,海淀,2,1,75.45,中层,0,0,62293
13775,海淀,2,2,114.36,低层,0,0,61211
13776,海淀,1,1,65.0,中层,0,0,46154
13777,朝阳,3,2,166.6,低层,1,0,39976
13778,朝阳,3,2,178.0,中层,1,0,37079
13779,朝阳,3,2,177.15,中层,1,0,36693
13780,丰台,3,2,128.4,中层,0,0,42057
13781,丰台,1,1,50.22,中层,0,0,40423
13782,丰台,3,1,140.85,中层,0,0,39049
13783,丰台,2,1,83.38,低层,0,0,38379
13784,丰台,2,1,104.66,低层,0,0,38219
13785,丰台,2,1,84.46,中层,0,0,37651
13786,丰台,2,1,94.0,低层,0,0,37235
13787,丰台,3,2,119.3,低层,0,0,36715
13788,丰台,1,1,52.82,中层,0,0,36540
13789,丰台,3,1,123.31,低层,0,0,36494
13790,丰台,2,1,70.0,高层,0,0,36429
13791,丰台,2,1,71.97,低层,0,0,36127
13792,丰台,2,2,80.63,中层,0,0,35967
13793,丰台,3,2,130.14,中层,0,0,35962
13794,丰台,2,1,66.74,中层,0,0,35961
13795,丰台,2,2,89.21,中层,0,0,35871
13796,丰台,3,2,122.78,低层,0,0,35837
13797,丰台,2,1,70.0,高层,0,0,35572
13798,丰台,2,1,90.06,中层,0,0,35532
13799,丰台,1,1,64.87,中层,0,0,35456
13800,丰台,2,1,74.97,中层,0,0,35348
13801,丰台,2,2,108.0,中层,0,0,35186
13802,丰台,1,0,45.5,低层,0,0,35165
13803,丰台,2,1,68.34,中层,0,0,35119
13804,丰台,2,1,71.97,中层,0,0,35015
13805,丰台,1,1,64.87,中层,0,0,34685
13806,丰台,3,2,120.0,低层,0,0,34667
13807,丰台,2,1,67.92,低层,0,0,34600
13808,丰台,1,1,52.33,低层,0,0,34589
13809,丰台,2,1,92.8,高层,0,0,34483
13810,丰台,2,2,104.43,中层,0,0,33995
13811,丰台,2,1,94.35,高层,0,0,33917
13812,丰台,3,2,128.63,低层,0,0,33585
13813,丰台,1,1,68.57,低层,0,0,32814
13814,丰台,2,1,68.0,低层,0,0,32795
13815,丰台,1,1,71.0,低层,0,0,32677
13816,丰台,1,1,58.42,中层,0,0,32524
13817,丰台,3,1,83.07,中层,0,0,32503
13818,丰台,1,0,44.7,中层,0,0,32439
13819,丰台,1,0,46.13,高层,0,0,30350
13820,丰台,2,1,110.0,中层,0,0,30000
13821,丰台,3,1,110.22,高层,0,0,29941
13822,丰台,3,1,111.12,高层,0,0,29698
13823,丰台,2,1,80.51,中层,0,0,29189
13824,丰台,4,2,110.0,高层,0,0,27728
13825,朝阳,3,2,134.0,低层,0,0,44030
13826,朝阳,3,2,145.0,中层,0,1,66207
13827,朝阳,4,2,216.99,高层,0,1,64520
13828,朝阳,3,2,124.0,中层,0,1,62904
13829,朝阳,3,2,160.0,低层,0,1,59375
13830,丰台,2,1,94.0,低层,0,0,42554
13831,丰台,3,1,128.53,高层,0,0,31122
13832,朝阳,2,2,110.0,高层,1,0,52728
13833,朝阳,2,2,110.17,高层,1,0,52646
13834,朝阳,1,1,80.08,低层,1,0,49326
13835,朝阳,4,2,183.28,中层,1,0,49106
13836,朝阳,2,2,125.6,低层,1,0,48567
13837,朝阳,1,1,79.64,低层,1,0,46460
13838,朝阳,3,2,162.86,中层,1,0,46052
13839,朝阳,3,2,161.86,高层,1,0,42630
13840,朝阳,4,2,193.05,高层,1,0,41441
13841,朝阳,1,1,84.22,低层,1,0,40965
13842,朝阳,5,2,242.88,高层,1,0,37056
13843,西城,3,2,183.66,中层,1,1,99968
13844,西城,2,1,163.0,中层,1,1,96197
13845,西城,4,2,163.0,高层,1,1,85890
13846,西城,3,2,162.72,中层,1,1,85423
13847,朝阳,2,1,54.69,中层,1,0,63998
13848,朝阳,2,1,62.0,高层,1,0,62904
13849,朝阳,1,1,39.5,高层,1,0,62785
13850,朝阳,3,1,70.45,高层,1,0,62456
13851,朝阳,2,1,62.0,高层,1,0,61291
13852,朝阳,2,1,61.19,低层,1,0,58507
13853,朝阳,2,1,52.95,中层,1,0,57602
13854,西城,1,1,74.28,中层,1,0,74045
13855,西城,1,1,59.53,高层,1,0,67026
13856,西城,1,1,61.91,高层,1,0,66226
13857,西城,1,1,61.91,中层,1,0,65095
13858,朝阳,1,1,70.17,中层,0,0,42041
13859,西城,3,1,210.19,中层,1,1,114183
13860,东城,1,1,45.65,中层,1,0,70099
13861,东城,2,1,57.62,低层,1,0,69421
13862,东城,2,1,58.0,高层,1,0,63794
13863,东城,2,1,58.02,高层,1,0,63772
13864,东城,2,1,65.0,低层,1,0,59231
13865,丰台,3,2,144.34,高层,1,0,59582
13866,丰台,3,2,141.35,高层,1,0,49523
13867,东城,3,2,202.0,中层,1,0,80199
13868,东城,2,2,252.0,中层,1,0,80159
13869,东城,2,1,143.09,高层,1,0,66951
13870,东城,2,2,97.11,中层,1,0,83205
13871,东城,3,2,202.02,高层,1,0,79201
13872,东城,4,2,267.68,高层,1,1,74791
13873,东城,4,2,267.51,低层,1,0,70278
13874,东城,3,2,171.0,中层,1,0,70176
13875,东城,3,2,158.28,中层,1,0,66970
13876,东城,3,2,171.06,低层,1,1,65358
13877,东城,3,2,202.02,低层,1,0,64351
13878,石景山,3,2,147.81,高层,0,0,50741
13879,石景山,1,1,70.64,低层,0,0,42469
13880,石景山,3,2,131.0,高层,0,0,38168
13881,石景山,2,1,92.0,中层,0,0,38044
13882,石景山,2,2,114.07,高层,0,0,53915
13883,石景山,3,2,139.88,低层,0,0,53618
13884,石景山,2,2,112.11,中层,0,0,53519
13885,石景山,2,2,112.25,中层,0,0,53453
13886,石景山,2,1,113.0,高层,0,0,53098
13887,石景山,3,2,141.22,低层,0,0,51693
13888,石景山,2,2,112.8,高层,0,0,51419
13889,石景山,3,2,143.0,低层,0,0,51049
13890,石景山,2,1,109.0,低层,0,0,50459
13891,石景山,3,2,139.21,中层,0,0,49925
13892,石景山,2,1,112.94,高层,0,0,49584
13893,石景山,1,1,87.0,高层,0,0,48276
13894,石景山,1,0,37.74,低层,0,0,48225
13895,石景山,1,2,65.46,中层,0,0,47358
13896,石景山,2,2,93.15,中层,0,0,46699
13897,石景山,2,1,93.18,中层,0,0,46148
13898,石景山,3,2,145.0,中层,0,0,45518
13899,石景山,1,1,83.98,低层,0,0,45249
13900,石景山,5,2,173.0,低层,0,0,86706
13901,石景山,3,2,168.42,高层,0,0,51063
13902,石景山,2,2,139.33,中层,0,0,50241
13903,海淀,3,2,116.1,高层,1,0,60293
13904,海淀,3,2,124.7,高层,1,0,44908
13905,西城,2,1,70.29,高层,1,0,65444
13906,海淀,2,1,100.8,低层,0,0,64485
13907,海淀,2,2,102.38,中层,0,0,63489
13908,海淀,3,2,141.15,高层,0,0,60220
13909,海淀,3,2,142.27,高层,0,0,59746
13910,海淀,3,1,141.15,中层,0,0,56678
13911,海淀,3,0,57.1,高层,1,1,74957
13912,海淀,2,0,54.17,高层,0,1,55382
13913,海淀,2,1,63.4,高层,0,1,48896
13914,海淀,2,1,53.9,低层,0,0,48238
13915,海淀,2,1,47.9,低层,1,1,96034
13916,海淀,2,1,72.0,中层,1,1,80556
13917,海淀,2,1,72.56,高层,1,1,79934
13918,海淀,3,1,89.9,中层,1,1,75640
13919,海淀,3,1,95.2,高层,1,1,75631
13920,海淀,4,1,71.9,高层,1,1,69542
13921,海淀,3,2,147.0,中层,1,1,55783
13922,东城,2,0,47.45,低层,1,0,63225
13923,东城,1,1,34.83,中层,1,0,61729
13924,东城,2,2,118.06,中层,0,0,42352
13925,东城,2,1,118.03,低层,0,0,39397
13926,海淀,2,1,92.0,低层,0,0,53261
13927,海淀,2,1,86.23,中层,0,0,52187
13928,海淀,2,1,101.92,中层,1,0,51021
13929,海淀,3,2,125.74,中层,1,0,50104
13930,海淀,1,1,62.74,低层,0,0,48614
13931,海淀,2,1,137.0,低层,0,0,48176
13932,海淀,2,2,97.21,中层,1,0,48144
13933,海淀,2,1,100.98,低层,1,0,46544
13934,海淀,2,1,80.5,高层,0,0,50932
13935,西城,3,2,89.3,高层,1,0,57111
13936,东城,2,1,59.54,高层,1,1,107491
13937,东城,2,1,52.38,低层,1,1,108439
13938,东城,1,1,46.57,中层,1,1,99850
13939,东城,1,1,36.58,中层,1,1,103336
13940,东城,2,1,55.09,低层,1,1,102560
13941,东城,2,1,50.72,高层,1,1,102524
13942,石景山,2,1,47.7,低层,1,0,47170
13943,石景山,2,1,59.5,低层,1,0,45379
13944,石景山,1,1,41.99,低层,1,0,44773
13945,石景山,3,1,72.0,高层,1,0,43750
13946,石景山,2,1,68.85,中层,1,0,42993
13947,石景山,2,1,70.0,高层,1,0,42572
13948,石景山,2,1,70.66,高层,1,0,42174
13949,石景山,2,1,41.66,高层,1,0,42007
13950,石景山,1,1,43.0,中层,1,0,41861
13951,石景山,2,1,69.89,高层,1,0,40922
13952,石景山,3,1,83.41,低层,1,0,40763
13953,石景山,1,1,41.91,中层,1,0,40564
13954,石景山,2,1,71.0,高层,1,0,40141
13955,石景山,3,1,87.24,低层,1,0,40120
13956,石景山,2,1,64.99,低层,1,0,40007
13957,石景山,3,1,71.64,中层,1,0,39783
13958,石景山,1,1,49.29,低层,1,0,39562
13959,石景山,2,1,71.03,中层,1,0,39420
13960,石景山,3,1,74.17,中层,1,0,39100
13961,石景山,2,1,56.36,高层,1,0,39035
13962,石景山,1,1,41.0,高层,1,0,39025
13963,石景山,2,1,68.68,低层,1,0,39022
13964,石景山,2,1,53.89,高层,1,0,38969
13965,石景山,3,1,82.24,低层,1,0,38911
13966,石景山,2,1,76.81,低层,1,0,38798
13967,石景山,1,1,46.45,低层,1,0,38752
13968,石景山,2,1,62.42,中层,1,0,38450
13969,石景山,2,1,61.0,低层,1,0,38361
13970,石景山,1,1,41.99,高层,1,0,38343
13971,石景山,2,1,63.0,高层,1,0,38096
13972,石景山,1,1,47.17,中层,1,0,37948
13973,石景山,3,1,82.24,低层,1,0,37938
13974,石景山,3,1,71.64,低层,1,0,37689
13975,石景山,3,1,76.81,低层,1,0,37626
13976,石景山,2,1,58.0,低层,1,0,37587
13977,石景山,3,1,80.0,中层,1,0,37500
13978,石景山,2,1,56.0,中层,1,0,37500
13979,石景山,2,1,56.19,高层,1,0,37196
13980,石景山,2,1,63.25,中层,1,0,37155
13981,石景山,1,1,47.14,高层,1,0,37124
13982,石景山,2,1,48.0,低层,1,0,37084
13983,石景山,1,1,43.0,高层,0,0,36977
13984,石景山,2,1,54.23,中层,1,0,36880
13985,石景山,2,1,57.12,高层,1,0,36765
13986,石景山,2,1,65.0,高层,1,0,36616
13987,石景山,2,1,56.0,低层,1,0,36608
13988,石景山,2,1,65.08,高层,1,0,36417
13989,石景山,2,1,48.91,中层,1,0,36394
13990,石景山,2,1,63.25,低层,1,0,36364
13991,石景山,3,1,88.01,中层,1,0,36360
13992,石景山,2,1,59.22,低层,1,0,36306
13993,石景山,2,1,58.43,高层,1,0,36283
13994,石景山,3,1,80.0,高层,1,0,36250
13995,石景山,2,1,58.0,高层,1,0,36207
13996,石景山,2,1,57.0,低层,1,0,35965
13997,石景山,2,1,50.62,低层,1,0,35560
13998,石景山,2,1,62.0,高层,1,0,35484
13999,石景山,3,1,88.79,高层,1,0,35252
14000,石景山,1,1,44.0,低层,1,0,35228
14001,石景山,2,1,60.08,低层,1,0,34954
14002,石景山,2,1,49.0,低层,1,0,34898
14003,石景山,2,1,58.78,中层,1,0,34876
